avg_daily_traffic,spans_units,structure_length[ft],age,deck_area[ft2],mile_point,latitude,longitud,approach_span_units,approach_width[ft],skew_angle[o],nav_vert_clearance,nav_horiz_clearance,route_horiz_clearance,lengt_max_span[ft],left_curb_width[ft],right_curb_width[ft],roadway_curb_curb_width,min_vert_clearance_over,min_vert_underclearance,min_right_underclearance,min_left_underclearance,min_clearance_lift_brige,operating_rating[us-tons],inventory_rating[us-tons],detour_dist,avg_daily_truck_traffic,avg_daily_future_traffic,length_improvement,improvement_cost,road_improvement_cost,total_project_cost,avg_daily_truck_traffic[computed],avg_rel_humidity,avg_temperature,max_temperature,mean_wind_speed,min_temperature,days_measurable_precipitation,days_temp_below_0C,wind_direction,time_wetness,total_precipitation,inspection_month,inspection_year,historical_code,condition_rate,structural_appraisal,approach_alignment_appraisal,operating_rating_code,inventory_rating_code,condition_code
4640.0,4,36.1,36,1409.0,17.0,32.60568,-82.30874,0,39.0,30,0.0,0.0,48.9,7.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,14.9,8,6960,0.0,179.0,18.0,269.0,371.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Good,7,8,0,0,7
1190.0,4,26.9,62,644.3,11.0,31.81003,-82.61967,0,24.0,0,0.0,0.0,32.8,5.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,3.7,1,1785,0.0,105.0,11.0,158.0,12.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,9,2018,5,Good,6,7,0,0,7
8220.0,3,49.9,38,2486.9,0.0,33.46051,-81.96519,0,49.9,99,0.0,0.0,49.9,16.1,5.9,5.9,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,12330,0.0,302.0,30.0,453.0,82.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Fair,6,8,0,0,6
940.0,1,44.9,32,1754.8,0.0,33.45799,-81.96653,0,32.2,5,0.0,0.0,32.2,44.9,3.9,0.0,32.5,99.98999786,0.0,0.0,0.0,0.0,45.0,23.9,1.2,1,1410,0.0,176.0,18.0,264.0,9.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,5,8,1,1,7
1790.0,4,160.1,43,7353.9,9.0,32.3539,-82.4091,0,26.9,0,0.0,0.0,42.3,40.0,0.0,0.0,42.7,99.98999786,0.0,0.0,0.0,0.0,40.9,23.9,5.0,15,2685,0.0,625.0,63.0,938.0,269.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,8,2017,5,Good,5,8,1,1,7
250.0,2,22.0,48,461.6,3.0,32.90189,-82.19201,0,21.0,30,0.0,0.0,33.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,3.1,1,375,0.0,86.0,9.0,129.0,3.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,6,2018,5,Good,7,8,0,0,7
1190.0,4,26.9,62,644.3,13.0,31.83756,-82.61029,0,24.0,0,0.0,0.0,32.8,5.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,3.7,1,1785,0.0,105.0,11.0,158.0,12.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,9,2018,5,Fair,6,7,0,0,6
25920.0,4,251.0,68,26514.7,17.0,33.46102,-81.96618,0,103.0,0,0.0,0.0,49.2,70.9,0.0,0.0,99.1,99.98999786,23.3,3.3,0.0,0.0,71.0,42.0,1.9,4,38880,0.0,2051.0,205.0,3076.0,1037.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,10,2017,5,Good,7,8,1,1,7
3500.0,3,25.9,64,1658.2,2.0,30.96066,-82.94331,0,64.0,0,0.0,0.0,47.9,7.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,56.0,33.0,11.8,1,5250,0.0,157.0,16.0,235.0,35.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,6,2017,5,Good,7,8,1,1,7
920.0,3,60.0,42,2088.0,0.0,32.6034,-82.31159,0,24.0,0,0.0,0.0,32.2,20.0,0.0,0.0,32.2,99.98999786,0.0,0.0,0.0,0.0,17.0,8.9,1.2,1,1380,0.0,234.0,23.0,352.0,9.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Fair,3,8,1,1,6
600.0,3,28.9,43,634.6,2.0,32.24963,-82.45157,0,22.0,0,0.0,0.0,29.9,8.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,5.0,1,900,0.0,113.0,11.0,170.0,6.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,5,2018,5,Good,7,7,0,0,7
1190.0,3,32.2,62,770.0,12.0,31.82499,-82.61641,0,24.0,0,0.0,0.0,32.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,3.7,1,1785,0.0,125.0,13.0,188.0,12.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,9,2018,5,Good,6,7,0,0,7
9660.0,1,74.1,34,4913.9,0.0,33.46695,-81.96511,0,51.8,0,0.0,0.0,51.8,74.1,5.9,5.9,51.8,99.98999786,22.9,6.9,0.0,0.0,76.9,32.0,1.2,1,14490,289.0,447.0,45.0,670.0,97.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,7,8,1,1,7
6610.0,4,30.8,42,1234.4,17.0,32.60388,-82.31241,0,40.0,0,0.0,0.0,51.8,6.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,67.9,40.9,5.0,1,9915,0.0,154.0,15.0,231.0,66.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Good,7,8,1,1,7
1190.0,6,41.0,62,982.2,14.0,31.8474,-82.60846,0,24.0,0,0.0,0.0,36.7,5.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,3.7,1,1785,0.0,160.0,16.0,240.0,12.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,9,2018,5,Good,6,6,0,0,7
1600.0,5,169.9,47,6523.6,10.0,32.48118,-82.36134,0,27.9,0,0.0,0.0,34.8,34.1,0.0,0.0,35.1,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,8.1,1,2400,0.0,664.0,66.0,996.0,16.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Good,6,6,1,1,7
2420.0,3,23.0,30,640.5,2.0,32.21449,-82.46624,0,27.9,0,0.0,0.0,33.8,6.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,3.1,1,3630,0.0,90.0,9.0,135.0,24.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,5,2018,5,Good,7,8,1,1,7
3840.0,3,32.2,6,2183.6,0.0,33.46441,-81.96854,0,40.0,0,0.0,0.0,35.8,9.8,14.4,14.4,36.1,99.98999786,0.0,0.0,0.0,0.0,42.0,24.9,1.9,1,5760,38.1,2812.0,281.0,4218.0,38.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,12,2017,2,Good,6,8,1,1,7
250.0,3,32.2,65,801.7,2.0,30.63524,-83.06789,0,24.9,0,0.0,0.0,31.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,5.0,1,375,0.0,125.0,13.0,188.0,3.0,80.0,20.0,36.9,1.0,-2.3,126,3,166.86,5022.0,1417.15,7,2017,5,Good,6,7,0,0,7
920.0,3,25.9,66,620.8,2.0,32.5313,-82.34412,0,24.0,0,0.0,0.0,31.8,7.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.9,1,1380,0.0,102.0,10.0,152.0,9.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Fair,6,8,0,0,6
25920.0,3,169.0,68,17849.8,16.0,33.44651,-81.9767,0,103.0,25,0.0,0.0,49.2,56.1,0.0,0.0,98.8,99.98999786,23.2,16.7,0.0,0.0,46.0,26.9,1.9,4,38880,0.0,1381.0,138.0,2071.0,1037.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,6,8,1,1,7
1050.0,2,21.0,84,523.6,14.0,30.8132,-83.00317,0,24.9,0,0.0,0.0,33.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,59.0,34.9,6.2,1,1575,0.0,82.0,8.0,123.0,11.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,7,2017,5,Good,7,7,1,1,7
2710.0,4,160.1,33,6881.1,7.0,30.70557,-83.04324,0,24.0,0,0.0,0.0,39.7,40.0,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,70.0,42.0,21.1,1,4065,0.0,625.0,63.0,938.0,27.0,80.0,20.0,36.9,1.0,-2.3,126,3,166.86,5022.0,1417.15,7,2017,5,Good,7,8,1,1,7
1990.0,2,44.0,32,1702.0,1.0,33.44646,-81.97786,0,30.8,20,0.0,0.0,30.8,24.0,0.0,4.9,30.8,99.98999786,0.0,0.0,0.0,0.0,58.0,35.9,1.2,1,2985,0.0,172.0,17.0,258.0,20.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,7,8,1,1,7
23430.0,3,147.0,41,16926.0,10.0,33.40345,-81.99548,0,76.1,0,0.0,0.0,54.5,48.9,0.0,0.0,109.3,99.98999786,23.2,18.4,0.0,0.0,51.9,31.0,9.9,1,35145,0.0,888.0,89.0,1331.0,234.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,10,2017,5,Good,7,8,1,1,7
160.0,1,67.9,17,3253.1,1.0,33.46689,-81.96964,0,32.2,48,0.0,0.0,31.8,67.9,4.6,3.6,32.2,99.98999786,0.0,0.0,0.0,0.0,66.9,35.9,1.2,1,240,0.0,266.0,27.0,399.0,2.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,8,8,2,2,8
30290.0,5,169.9,63,10426.6,11.0,33.38407,-82.00349,0,55.1,0,0.0,0.0,54.8,34.1,2.0,2.0,55.1,99.98999786,0.0,0.0,0.0,0.0,52.9,32.0,3.1,1,45435,0.0,1208.0,121.0,1812.0,303.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,12,2017,5,Fair,6,8,1,1,6
1010.0,4,35.1,42,771.7,1.0,32.61426,-82.3127,0,22.0,0,0.0,0.0,33.8,7.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,6.8,1,1515,0.0,137.0,14.0,205.0,10.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Good,7,8,0,0,7
1480.0,2,21.0,48,585.6,1.0,32.36749,-82.41007,0,27.9,0,0.0,0.0,37.7,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,92.9,56.0,6.8,1,2220,0.0,82.0,8.0,123.0,15.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,9,2017,5,Good,7,8,1,1,7
1600.0,11,418.0,47,16044.5,7.0,32.44063,-82.38194,0,27.9,0,0.0,0.0,34.8,38.1,0.7,0.7,35.1,99.98999786,0.0,0.0,0.0,0.0,43.0,25.9,8.1,1,2400,0.0,1633.0,163.0,2450.0,16.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,9,2017,5,Fair,6,8,1,1,6
1600.0,6,204.1,47,7833.3,6.0,32.43666,-82.38387,0,27.9,0,0.0,0.0,34.8,34.1,0.7,0.7,35.1,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,8.1,1,2400,0.0,797.0,80.0,1196.0,16.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,9,2017,5,Good,6,8,1,1,7
1780.0,2,80.1,27,3466.8,27.0,32.79403,-82.24249,0,24.0,0,0.0,0.0,39.7,40.0,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,64.9,38.9,11.8,21,2670,0.0,313.0,31.0,469.0,374.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,10,2017,5,Good,7,8,1,1,7
14540.0,1,42.0,17,4202.2,1.0,33.46875,-81.97029,0,48.9,11,0.0,0.0,48.6,42.0,9.5,9.2,48.9,99.98999786,0.0,0.0,0.0,0.0,65.9,35.9,1.2,1,21810,0.0,254.0,25.0,380.0,145.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,7,8,2,2,7
1780.0,9,576.1,13,27407.0,29.0,32.8108,-82.23648,0,54.1,0,0.0,0.0,44.0,64.0,0.0,0.0,44.0,99.98999786,0.0,0.0,0.0,0.0,76.9,35.9,11.8,21,2670,0.0,2251.0,225.0,3376.0,374.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,10,2017,5,Good,7,8,1,1,7
1780.0,11,857.0,13,40767.2,29.0,32.814,-82.23532,0,32.2,0,0.0,0.0,44.0,115.2,0.0,0.0,44.0,99.98999786,0.0,0.0,0.0,0.0,73.0,32.0,11.8,21,2670,0.0,3348.0,335.0,5023.0,374.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,10,2017,5,Good,7,8,1,1,7
1540.0,2,258.9,46,13078.8,5.0,32.41818,-82.39223,2,44.0,6,0.0,0.0,47.2,107.9,0.0,0.0,47.2,99.98999786,17.1,29.9,29.8,0.0,54.9,33.0,3.7,24,2310,0.0,1012.0,101.0,1518.0,370.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,9,2017,5,Good,7,8,1,1,7
3350.0,3,44.9,17,1622.1,1.0,33.46996,-81.97064,0,36.1,45,0.0,0.0,35.4,14.1,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,5025,0.0,176.0,18.0,264.0,34.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,7,8,0,0,7
1780.0,6,240.2,27,10400.5,28.0,32.80347,-82.23993,0,24.0,0,0.0,0.0,39.7,40.0,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,64.9,38.9,11.8,21,2670,0.0,938.0,94.0,1407.0,374.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,10,2017,5,Good,7,8,1,1,7
1780.0,4,255.9,13,12174.0,28.0,32.80792,-82.23822,0,54.1,0,0.0,0.0,44.0,64.0,0.0,0.0,44.0,99.98999786,0.0,0.0,0.0,0.0,80.9,39.9,11.8,21,2670,0.0,1000.0,100.0,1500.0,374.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,10,2017,5,Good,7,8,1,1,7
2710.0,4,160.1,33,6881.1,7.0,30.70609,-83.04645,0,24.0,0,0.0,0.0,39.7,40.0,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,70.0,42.0,21.1,1,4065,0.0,625.0,63.0,938.0,27.0,80.0,20.0,36.9,1.0,-2.3,126,3,166.86,5022.0,1417.15,7,2017,5,Good,7,8,1,1,7
6490.0,5,200.1,25,18253.4,5.0,33.41585,-81.99372,0,60.0,30,0.0,0.0,87.9,40.0,0.0,0.0,87.9,99.98999786,0.0,0.0,0.0,0.0,57.0,35.9,1.9,1,9735,0.0,1208.0,121.0,1812.0,65.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Fair,7,8,1,1,6
830.0,3,190.9,53,10336.6,1.0,32.55479,-82.33947,0,47.9,49,0.0,0.0,47.9,85.0,2.0,2.0,47.9,99.98999786,21.9,22.3,0.0,0.0,53.9,34.9,1.9,1,1245,0.0,1153.0,115.0,1730.0,8.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,11,2017,5,Fair,6,8,2,2,6
2450.0,3,212.9,20,8522.6,21.0,32.55887,-82.33852,0,49.9,34,0.0,0.0,37.1,70.9,0.0,0.0,37.4,99.98999786,25.3,26.6,0.0,0.0,78.9,40.9,1.2,34,3675,0.0,832.0,83.0,1248.0,833.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,11,2017,5,Good,7,8,1,1,7
2450.0,3,212.9,20,8522.6,20.0,32.5591,-82.33845,0,49.9,34,0.0,0.0,37.1,70.9,0.0,0.0,37.4,99.98999786,23.7,26.2,27.8,0.0,78.9,40.9,1.2,34,3675,0.0,832.0,83.0,1248.0,833.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,11,2017,5,Good,7,8,1,1,7
23430.0,5,41.0,41,3121.5,10.0,33.40233,-82.00048,0,76.1,16,0.0,0.0,58.1,6.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,35145,0.0,335.0,33.0,502.0,234.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,10,2017,5,Fair,6,8,0,0,6
9720.0,3,36.1,15,2273.3,3.0,33.28254,-82.04928,0,63.0,26,0.0,0.0,45.9,11.2,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,110.1,8.7,1,14580,0.0,217.0,22.0,326.0,97.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,12,2017,5,Good,7,8,0,0,7
1050.0,5,102.0,47,2577.6,4.0,31.41666,-82.78207,0,22.0,0,0.0,0.0,23.0,20.0,0.0,0.0,23.3,99.98999786,0.0,0.0,0.0,0.0,50.9,31.0,3.7,1,1575,311.0,399.0,40.0,598.0,11.0,78.0,19.4,36.1,2.0,-2.7,129,8,164.76,4437.0,1294.62,9,2017,5,Good,7,8,1,1,7
810.0,5,149.9,83,4082.9,15.0,30.82665,-83.00393,0,24.0,4,0.0,0.0,23.6,29.9,1.0,1.0,24.0,99.98999786,22.6,13.5,0.0,0.0,53.9,32.0,6.2,1,1215,0.0,586.0,59.0,879.0,8.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,7,2017,5,Fair,6,6,1,1,5
20740.0,7,262.1,68,27693.1,15.0,33.44134,-81.98553,0,103.0,22,0.0,0.0,49.2,44.0,0.0,0.0,98.8,99.98999786,23.6,9.5,0.0,0.0,60.0,35.9,1.9,1,31110,0.0,2140.0,214.0,3211.0,207.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Fair,6,8,2,2,6
2220.0,17,850.1,8,36813.8,24.0,31.46893,-82.76729,0,27.9,30,0.0,0.0,39.7,49.9,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,73.0,40.9,19.9,5,3650,1020.0,75480.0,7548.0,113220.0,111.0,78.0,19.4,36.1,2.0,-2.7,129,8,164.76,4437.0,1294.62,9,2017,5,Good,7,8,1,1,7
810.0,2,22.0,31,548.1,15.0,30.82773,-83.00399,0,24.9,15,0.0,0.0,38.7,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,99.0,99.0,6.2,1,1215,0.0,86.0,9.0,129.0,8.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,7,2017,5,Good,7,7,0,0,7
2630.0,1,25.9,105,1598.7,0.0,33.47305,-81.97307,0,36.1,17,0.0,0.0,39.7,25.9,6.9,4.9,40.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.9,1,3945,274.0,102.0,10.0,152.0,26.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,3,Good,6,8,2,2,7
2450.0,3,37.1,18,2967.8,21.0,32.56057,-82.34017,0,80.1,30,0.0,0.0,44.0,12.1,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,3.1,34,3675,0.0,223.0,22.0,335.0,833.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,11,2017,5,Good,7,8,0,0,7
150.0,4,44.0,37,879.8,1.0,31.26137,-82.84293,0,20.0,0,0.0,0.0,32.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,68.9,3.1,1,225,0.0,0.0,0.0,0.0,2.0,78.0,19.1,35.9,2.0,-2.9,128,8,165.09,4599.0,1293.02,5,2017,5,Good,7,7,1,1,7
1120.0,5,100.1,30,4005.2,0.0,33.44695,-81.98491,0,20.0,15,0.0,0.0,27.9,20.0,4.9,4.9,27.9,99.98999786,0.0,0.0,0.0,0.0,58.0,35.9,1.9,1,1680,0.0,391.0,39.0,586.0,11.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,7,6,2,2,7
1640.0,4,40.0,82,1195.0,1.0,33.47413,-81.97454,0,29.9,0,0.0,0.0,29.9,7.9,3.9,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,110.1,1.2,1,2460,0.0,156.0,16.0,234.0,16.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,7,8,0,0,7
1560.0,4,159.1,85,5847.0,5.0,32.81982,-82.23917,0,24.0,0,0.0,0.0,23.6,54.1,4.9,4.9,24.0,99.98999786,12.7,2.0,0.0,0.0,37.9,21.9,14.9,1,2340,1479.0,621.0,62.0,932.0,16.0,75.0,18.3,37.3,2.0,-3.8,116,16,159.07,4199.0,1141.68,5,2018,5,Fair,5,8,1,1,6
490.0,3,25.9,52,442.2,3.0,30.82619,-83.00754,0,17.1,0,0.0,0.0,26.9,7.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,735,0.0,102.0,10.0,152.0,5.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,7,2017,5,Good,6,6,0,0,7
7190.0,3,32.2,87,2246.9,14.0,31.88895,-82.60516,0,69.9,0,0.0,0.0,81.7,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,54.9,33.0,44.7,16,10785,0.0,227.0,23.0,341.0,1150.0,76.0,19.2,36.5,2.0,-3.1,124,9,161.58,4289.0,1149.91,9,2018,5,Good,7,8,1,1,7
16370.0,2,246.1,41,28336.0,12.0,33.40132,-82.00576,0,55.1,15,0.0,0.0,99.90000153,123.0,7.5,0.0,105.0,99.98999786,17.0,11.5,16.0,0.0,66.9,35.9,1.2,1,24555,0.0,2272.0,227.0,3408.0,164.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,10,2017,5,Good,7,8,2,2,7
490.0,2,32.2,82,1962.0,0.0,33.47244,-81.97726,0,35.1,0,0.0,0.0,39.7,16.1,6.6,11.8,40.0,99.98999786,0.0,0.0,0.0,0.0,44.0,20.9,1.2,1,735,0.0,125.0,13.0,188.0,5.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Fair,5,8,2,2,5
2730.0,6,40.0,82,958.6,14.0,32.62549,-82.31805,0,24.0,0,0.0,0.0,33.8,5.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,48.0,29.0,6.8,1,4095,0.0,156.0,16.0,234.0,27.0,75.0,18.7,36.7,2.0,-3.7,125,16,160.42,4211.0,1174.05,10,2017,5,Good,6,8,1,1,7
22300.0,6,1506.9,83,94427.7,25.0,33.48325,-81.97332,25,56.1,0,39.6,119.8,54.1,125.0,6.2,0.0,54.1,99.98999786,0.0,0.0,0.0,0.0,51.9,31.0,5.0,1,33450,0.0,9100.0,910.0,13650.0,223.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,10,2017,5,Fair,6,8,2,2,6
11850.0,1,42.0,90,3003.6,25.0,33.47563,-81.97682,0,44.9,18,0.0,0.0,44.9,42.0,5.9,5.9,44.9,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,17775,280.8,254.0,25.0,380.0,119.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,6,8,2,2,7
21300.0,4,32.2,25,1740.5,25.0,33.47217,-81.97848,0,54.1,15,0.0,0.0,53.8,6.9,11.2,11.2,0.0,99.98999786,0.0,0.0,0.0,0.0,42.0,24.9,1.2,1,31950,0.0,227.0,23.0,341.0,213.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,11,2017,5,Good,5,8,1,1,7
1170.0,3,32.2,85,928.3,3.0,31.2338,-82.8576,0,28.9,0,0.0,0.0,33.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,54.9,33.0,9.9,1,1755,244.1,125.0,13.0,188.0,12.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,5,2017,5,Fair,6,6,1,1,6
490.0,4,81.0,40,2339.6,2.0,31.53137,-82.74517,0,19.0,0,0.0,0.0,25.6,20.0,0.0,0.0,25.9,99.98999786,0.0,0.0,0.0,0.0,42.0,24.9,5.0,0,735,292.0,316.0,32.0,475.0,0.0,78.0,19.4,36.1,2.0,-2.7,129,8,164.76,4437.0,1294.62,10,2017,5,Good,6,8,1,1,7
4890.0,1,27.9,90,1390.7,0.0,33.47731,-81.97813,0,49.9,45,0.0,0.0,49.5,27.9,3.9,3.9,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,7335,0.0,169.0,17.0,254.0,49.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,6,8,0,0,7
1170.0,3,32.2,85,896.6,4.0,31.23683,-82.85793,0,27.9,0,0.0,0.0,34.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,54.9,33.0,9.9,1,1755,0.0,125.0,13.0,188.0,12.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,5,2017,5,Good,7,6,1,1,7
630.0,3,32.2,59,770.0,4.0,31.10085,-82.90987,0,24.0,0,0.0,0.0,30.5,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,56.0,33.0,16.8,1,945,0.0,125.0,13.0,188.0,6.0,79.0,19.5,36.8,1.0,-2.7,128,8,167.76,4841.0,1472.46,6,2017,5,Good,7,7,1,1,7
20740.0,5,274.9,68,29044.9,15.0,33.44022,-81.99439,0,103.0,40,0.0,0.0,49.2,55.1,0.0,0.0,98.8,99.98999786,22.2,10.8,0.0,0.0,36.9,21.9,1.9,1,31110,0.0,2247.0,225.0,3370.0,207.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Fair,5,8,1,1,6
4790.0,2,42.0,32,2493.8,0.0,33.4444,-81.99373,0,38.1,7,0.0,0.0,56.1,21.0,0.0,0.0,56.4,99.98999786,0.0,0.0,0.0,0.0,63.9,34.9,3.1,1,7185,1340.9,209.0,21.0,313.0,48.0,74.0,18.0,35.8,2.0,-4.0,115,19,156.14,3993.0,1394.54,1,2018,5,Good,7,8,2,2,7
